event,time
0,0
0,0
0,0
0,0
-240,0
-240,0
-120,0
-120,0
-240,0
-240,0
-240,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
24,24
0,24
24,48
0,24
264,264
0,264
0,264
0,264
0,264
0,264
24,24
24,24
24,24
24,264
24,264
216,264
216,264
216,264
216,264
0,0
0,0
0,0
24,24
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,24
0,24
24,48
24,48
24,264
24,264
24,24
24,24
24,24
24,24
24,24
24,24
24,24
24,24
96,96
96,96
96,96
96,96
96,96
96,96
96,96
96,96
96,96
216,216
216,216
216,264
264,264
264,264
336,336
432,432
24,24
24,24
24,24
24,24
24,24
24,24
24,24
24,24
24,24
24,48
24,264
24,264
24,264
24,48
24,264
24,264
24,264
96,264
264,264
336,432
432,432
