event,time
0,0
0,0
0,0
0,0
-6336,0
-6336,0
-6336,0
-48,0
-144,-48
-144,-48
-48,-48
-48,-48
-48,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,24
0,1
0,1
0,2
0,2
2,2
2,2
2,3
2,3
2,3
2,4
4,24
4,4
4,4
4,4
4,6
6,6
6,168
6,24
6,24
24,24
24,24
24,168
24,168
24,168
24,168
24,168
24,168
24,168
24,168
24,168
24,168
24,168
24,408
48,216
48,48
216,216
216,216
216,216
216,216
216,216
216,216
216,216
216,216
216,216
168,168
168,168
240,240
240,240
240,408
408,408
240,408
240,408
312,312
312,408
408,408
408,408
408,408
408,408
432,432
432,432
432,432
432,432
448,448
448,448
448,448
448,448
448,448
552,552
760,760
760,760
