event,time
0,0
0,0
0,0
-720,0
-720,0
-720,0
-720,0
-720,0
-720,0
-24,0
-24,0
0,0
0,0
0,24
0,24
0,48
48,48
48,48
48,0
48,336
48,48
240,240
336,336
336,336
336,336
336,336
336,336
744,744
744,744
744,744
-720,-720
-720,-720
-720,-720
-720,0
-720,0
-24,-24
-24,0
-24,0
-24,0
-24,0
-24,0
-24,0
-24,0
-24,0
-24,0
-24,0
-24,0
-24,0
-24,0
-24,0
-24,0
-24,0
-24,0
-24,0
-24,0
-24,0
-24,0
0,0
0,0
0,0
0,0
0,0
0,24
0,24
0,0
0,48
48,48
48,48
48,336
48,336
48,48
48,48
48,48
48,48
48,48
48,336
48,336
48,48
168,336
240,240
240,240
240,240
240,240
240,240
240,240
240,240
240,240
240,240
240,240
240,240
240,240
240,240
240,240
240,240
240,240
240,240
240,240
288,288
288,288
288,288
336,336
336,336
336,744
336,744
336,744
336,744
744,744
744,744
744,744
744,744
744,744
