event,time
0,0
0,0
0,0
0,0
0,0
0,0
-1440,-1440
-1440,-1440
-1440,-1440
-1440,-1440
-1440,-1440
-1440,-720
-1440,-720
-720,0
-720,-720
-720,-720
-720,-720
-720,0
-720,0
0,0
0,215
0,215
0,70
0,215
70,70
70,215
90,104
90,104
90,104
90,215
135,215
135,215
135,135
135,135
135,135
135,135
135,135
135,135
135,135
135,135
135,135
135,215
135,215
135,215
159,215
159,215
159,215
159,215
159,215
159,215
159,159
159,159
159,159
159,215
159,215
159,159
159,159
159,159
159,159
159,159
159,215
159,215
159,215
159,159
159,159
159,159
159,159
159,159
159,159
159,159
159,215
159,215
159,215
159,215
159,215
159,215
159,215
167,215
167,215
167,215
167,215
167,215
167,215
167,215
167,215
167,215
167,215
167,215
167,215
167,215
167,215
167,215
215,215
