event,time
0.0,0.0
0.0,0.0
0.0,0.0
-0.1,0.0
-0.1,0.0
-0.1,0.0
-336.0,0.0
-336.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
24.0,24.0
24.0,24.0
24.0,24.0
24.0,24.0
24.0,24.0
24.0,24.0
48.0,744.0
48.0,744.0
336.0,336.0
744.0,744.0
744.0,744.0
744.0,744.0
744.0,744.0
744.0,744.0
744.0,744.0
744.0,744.0
744.0,744.0
744.0,1200.0
1200.0,1200.0
1200.0,1200.0
1200.0,1200.0
1200.0,1200.0
1200.0,1200.0
1200.0,1200.0
1200.0,1200.0
1200.0,1200.0
-10000.0,0.0
-10000.0,0.0
-10000.0,0.0
-10000.0,0.0
1200.0,1200.0
1200.0,1200.0
1200.0,1200.0
744.0,744.0
1200.0,1200.0
24.0,24.0
24.0,24.0
24.0,24.0
24.0,24.0
744.0,744.0
1200.0,1200.0
1200.0,1200.0
1200.0,1200.0
1200.0,1200.0
1200.0,1200.0
1200.0,1200.0
1200.0,1200.0
1200.0,1200.0
1200.0,1200.0
1200.0,1200.0
1200.0,1200.0
1200.0,1200.0
1200.0,1200.0
1200.0,1200.0
1200.0,1200.0
0.0,1200.0
48.0,744.0
48.0,744.0
0.0,1200.0
1200.0,1200.0
1200.0,1200.0
1200.0,1200.0
1200.0,1200.0
1200.0,1200.0
1200.0,1200.0
1200.0,1200.0
1200.0,1200.0
1200.0,1200.0
0.0,1200.0
744.0,1200.0
744.0,1200.0
0.0,1200.0
48.0,744.0
48.0,744.0
744.0,1200.0
1200.0,1200.0
1200.0,1200.0
1200.0,1200.0
1200.0,1200.0
1200.0,1200.0
0.0,1200.0
48.0,744.0
48.0,744.0
0.0,1200.0
1200.0,1200.0
1200.0,1200.0
1200.0,1200.0
1200.0,1200.0
1200.0,1200.0
1200.0,1200.0
1200.0,1200.0
1200.0,1200.0
1200.0,1200.0
0.0,1200.0
744.0,1200.0
744.0,1200.0
0.0,1200.0
48.0,744.0
48.0,744.0
744.0,1200.0
1200.0,1200.0
1200.0,1200.0
1200.0,1200.0
1200.0,1200.0
1200.0,1200.0
0.0,1200.0
48.0,744.0
48.0,744.0
0.0,1200.0
1200.0,1200.0
1200.0,1200.0
1200.0,1200.0
1200.0,1200.0
1200.0,1200.0
1200.0,1200.0
1200.0,1200.0
