event,time
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,5
0,216
0,216
0,216
0,216
0,216
-216,-216
-216,-216
-216,-96
-192,-192
-192,-192
-168,-168
-168,-168
-168,-168
-144,-144
-144,-144
-144,-144
-144,-72
-144,-72
-144,-72
-144,-72
-144,-72
-144,-72
-144,-72
-72,-72
-72,-72
-72,-72
-72,-72
-72,-72
-72,-72
-72,-72
-72,0
-72,0
-72,-72
-72,-72
-72,-72
0,36
0,36
0,36
36,36
-72,-72
-72,-72
-72,-72
-72,-72
-72,-72
-72,-72
-72,-72
-72,-72
-72,-72
-72,-72
-72,-72
-216,-216
-216,-216
-144,36
-192,36
-144,36
-144,36
-144,36
0,36
-72,36
-72,36
0,36
0,36
0,36
0,36
-72,-72
-72,-72
-72,-72
-72,-72
-72,-72
-72,-72
-192,36
-192,36
-144,36
-144,36
-144,36
-192,36
-192,36
-192,36
36,36
-168,-168
-168,-168
-168,-168
-168,-168
-144,-144
-144,36
-144,36
-144,36
-72,-72
-72,-72
-72,-72
-72,-72
-72,-72
-72,-72
-72,-72
-72,-72
-72,-72
-72,-72
-72,-72
-72,-72
-72,-72
-72,-72
-72,-72
-72,-72
-72,-72
-72,-72
-72,-72
-72,-72
-72,-72
-72,-72
-72,-72
-72,-72
-72,-72
0,36
-72,36
-72,36
0,36
0,36
0,36
0,36
0,36
0,36
0,36
-72,-72
-72,-72
-72,-72
-72,-72
0,36
0,36
-72,-72
-72,-72
-72,-72
0,36
0,36
0,36
0,36
0,36
-72,-72
-72,-72
-72,-72
-72,-72
-72,-72
-72,-72
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
