event,time
0,0
0,0
0,0
-648,-648
-648,0
-648,0
-648,0
-648,0
-648,-648
-648,-648
-648,-648
-648,-648
-648,-648
-648,-648
-648,-648
-648,-648
-216,-168
-216,-168
-216,-168
-120,-120
-84,-56
-84,-56
-56,-56
-56,-28
-28,-28
-28,-28
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
24,24
24,24
168,168
168,168
168,168
168,168
168,168
168,168
168,168
168,168
168,168
168,168
168,168
168,168
240,240
240,240
240,240
288,288
288,288
288,288
288,288
288,288
288,288
288,288
288,288
288,288
288,288
288,288
288,288
288,288
288,288
288,288
288,288
288,288
