event,time
0,0
0,0
0,0
0,0
-336,0
-336,0
-672,0
-672,0
-720,0
0,0
0,0
0,24
24,24
24,24
24,24
24,24
24,24
24,24
24,24
24,24
24,24
24,24
24,48
48,48
48,48
48,48
48,48
48,48
48,48
48,48
48,72
72,72
72,72
72,72
72,72
72,72
72,72
72,72
72,72
72,72
72,192
72,192
72,192
120,120
120,120
120,192
168,168
168,168
168,168
168,168
192,192
192,192
288,288
288,288
288,288
360,360
360,360
360,504
504,504
504,504
504,504
504,504
504,504
504,504
504,504
504,504
504,504
504,504
504,504
504,504
504,504
504,504
504,504
504,504
504,528
528,528
528,528
528,528
528,528
528,528
528,528
528,528
528,768
768,768
768,768
768,768
864,864
864,864
864,864
864,864
1008,1008
1008,1008
1008,1008
