event,time
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
-24.0,0.0
-6.67,-6.67
-6.67,-6.67
-6.67,-6.67
-6.67,-6.67
-6.67,-6.67
-6.67,0.0
-6.67,0.0
-6.67,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,2.0
2.0,2.0
2.0,240.0
2.0,2.0
2.0,2.0
2.0,2.0
2.0,2.0
2.0,2.0
2.0,2.0
2.0,240.0
2.0,2.0
2.0,2.0
2.0,2.0
2.0,2.0
2.0,2.0
2.0,2.0
2.0,2.0
2.0,2.0
2.0,2.0
2.0,240.0
2.0,240.0
24.0,24.0
2.0,24.0
2.0,24.0
24.0,240.0
24.0,240.0
24.0,240.0
24.0,240.0
24.0,240.0
24.0,24.0
24.0,240.0
240.0,240.0
240.0,240.0
528.0,528.0
528.0,528.0
