event,time
0,0
0,0
0,0
-120,0
-120,0
-120,0
-120,-120
-120,-120
-120,-120
-120,-120
-120,-120
-120,-48
-48,0
-24,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
24,24
24,24
24,24
24,24
24,24
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
24,24
24,24
24,24
24,24
24,24
24,24
24,120
24,120
24,120
24,120
24,24
24,72
24,120
48,48
48,48
48,48
48,48
48,120
48,120
48,48
48,48
48,48
96,96
96,96
96,96
120,120
120,120
120,120
120,120
120,120
144,144
144,144
144,144
144,144
144,144
144,144
144,144
