event,time
0,0
0,0
0,0
-8760,0
-8760,-8760
-8760,-8760
-8760,-120
-8760,-120
-8760,-120
-8760,-120
-8760,-120
-720,-720
-720,0
-720,0
-720,0
-720,0
-720,0
-720,0
-120,-120
-120,-120
-8760,0
-8760,0
-120,0
-120,0
-120,0
-120,0
-168,-168
-168,-168
-168,-168
-168,-168
-168,-168
0,0
0,0
0,0
0,0
0,0
0,0
-1,0
-1,0
0,0
0,0
0,0
0,120
0,120
0,120
0,120
0,120
0,120
0,120
0,120
0,120
0,24
0,24
24,24
24,120
24,120
24,120
120,120
120,120
120,120
120,120
120,120
120,120
120,120
120,120
120,120
120,120
120,120
120,120
120,120
120,120
120,120
120,120
120,120
120,120
120,120
120,120
120,120
120,144
144,144
144,144
144,144
144,144
144,144
144,144
144,144
144,144
144,144
144,144
144,216
144,216
216,216
216,1008
