event,time
0, Factual
0, Factual
0, Factual
48, Factual
48, Factual
48, Factual
0, Factual
0, Factual
0, Factual
48, Factual
0, Factual
0, Factual
0, Factual
48, Factual
48, Factual
48, Factual
48, Factual
48, Factual
72, Factual
72, Factual
72, Factual
72, Factual
72, Factual
72, Factual
120, Factual
120, Factual
72, Factual
120, Factual
120, Factual
72, Factual
120, Factual
120, Factual
120, Factual
120, Factual
120, Factual
120, Factual
120, Factual
120, Factual
120, Factual
96, Factual
96, Factual
120, Factual
120, Factual
120, Factual
120, Factual
120, Factual
120, Factual
128, Factual
144, Factual
144, Factual
144, Factual
192, Factual
240, Factual
240, Factual
0, Factual
0, Factual
0, Factual
0, Factual
