event,time
0,0
0,0
0,0
0,0
0,0
-720,0
-720,0
-144,-144
-144,-144
-144,0
-144,-144
-144,-120
-144,-120
-144,-134
-120,-120
-120,-120
-120,-120
-120,-120
-120,-120
-120,-120
-120,-120
-120,-120
-120,-120
-120,-120
-120,-120
-120,-120
-120,-120
-120,-120
-120,-120
-120,-120
-120,-120
-120,-120
-120,-110
-110,-110
-110,-90
-90,-90
-90,0
-90,-76
-90,-90
-76,-59
-76,-76
-59,-59
-59,-59
-59,-59
-59,-59
-59,-59
-59,-52
-59,-52
-59,-52
-59,-52
-59,-52
-59,-52
-59,-52
-52,-52
-52,-52
-52,0
-52,0
-52,0
-52,0
-52,0
-52,0
-52,0
-52,0
-24,-14
-24,-14
-14,-14
-14,-14
-14,-14
-14,-14
-14,-14
-14,-14
-10,-3
-10,-3
-10,-3
-7,-7
-7,-4
-7,0
-4,-4
-4,6
6,6
6,6
6,6
6,6
6,23
6,23
6,6
23,23
23,30
30,30
30,30
30,40
40,40
-52,0
-52,0
-52,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
