event,time
0, Factual
0, Factual
0, Factual
-168, Factual
-168, Factual
0, Factual
0, Factual
0, Factual
0, Factual
0, Factual
0, Factual
0, Factual
0, Factual
0, Factual
0, Factual
0, Factual
0, Factual
0, Factual
0, Factual
0, Factual
0, Factual
0, Factual
0, Factual
0, Factual
0, Factual
0, Factual
0, Factual
24, Factual
24, Factual
24, Factual
24, Factual
48, Factual
48, Factual
72, Factual
72, Factual
72, Factual
72, Factual
72, Factual
72, Factual
72, Factual
96, Factual
96, Factual
96, Factual
96, Factual
120, Factual
120, Factual
120, Factual
120, Factual
120, Factual
168, Factual
168, Factual
168, Factual
168, Factual
168, Factual
168, Factual
240, Factual
240, Factual
288, Factual
288, Factual
288, Factual
312, Factual
408, Factual
1008, Factual
1512, Factual
1512, Factual
1512, Factual
1512, Factual
