event,time
0, Factual
0, Factual
0, Factual
0, Factual
0, Factual
0, Factual
0, Factual
0, Factual
-168, Factual
0, Factual
0, Factual
0, Factual
0, Factual
0, Factual
0, Factual
0, Factual
0, Factual
0, Factual
0, Factual
0, Factual
0, Factual
0, Factual
0, Possible
0, Possible
0, Factual
0, Possible
0, Factual
0, Factual
24, Factual
24, Factual
24, Factual
24, Factual
24, Factual
24, Possible
216, Factual
48, Factual
216, Factual
120, Factual
216, Factual
216, Factual
216, Factual
216, Factual
216, Factual
216, Possible
216, Factual
