event,time
0, Factual
0, Factual
-8760, Factual
-8760, Factual
-8760, Factual
-720, Factual
-720, Factual
-720, Factual
-720, Factual
-720, Factual
-720, Factual
-720, Factual
-720, Factual
-720, Factual
-504, Factual
-504, Factual
-504, Factual
-504, Factual
-504, Factual
-504, Factual
-504, Factual
-504, Factual
-504, Factual
-504, Factual
-504, Factual
-504, Factual
-504, Factual
-504, Factual
-504, Factual
-504, Factual
-504, Factual
0, Factual
0, Factual
0, Factual
0, Factual
0, Factual
0, Factual
0, Factual
48, Factual
48, Factual
72, Factual
72, Factual
72, Factual
72, Factual
72, Factual
72, Factual
72, Factual
72, Factual
96, Factual
120, Factual
120, Factual
120, Factual
360, Factual
720, Factual
720, Factual
720, Factual
