event,time
0, Factual
0, Factual
0, Factual
0, Factual
0, Factual
0, Factual
0, Factual
0, Negated
0, Negated
0, Negated
0, Negated
0, Negated
0, Negated
0, Factual
0, Factual
72, Factual
72, Factual
72, Factual
168, Factual
168, Factual
168, Factual
168, Factual
168, Factual
168, Factual
168, Factual
168, Negated
168, Negated
168, Factual
168, Factual
168, Factual
168, Factual
168, Factual
168, Factual
240, Factual
240, Factual
240, Factual
240, Factual
240, Factual
240, Factual
240, Factual
240, Factual
240, Factual
240, Factual
240, Factual
240, Factual
240, Factual
240, Factual
240, Factual
240, Factual
288, Factual
288, Factual
288, Factual
288, Factual
288, Factual
288, Factual
288, Factual
288, Factual
288, Factual
288, Factual
288, Factual
288, Factual
288, Factual
288, Factual
288, Factual
288, Factual
288, Factual
288, Factual
288, Factual
288, Factual
288, Factual
288, Factual
288, Factual
288, Factual
0, Factual
0, Factual
0, Factual
0, Factual
288, Factual
0, Factual
288, Factual
