event,time
0, Factual
0, Factual
0, Factual
0, Factual
-17472, Factual
0, Factual
-24, Factual
0, Factual
0, Factual
0, Factual
0, Factual
0, Factual
0, Factual
0, Factual
0, Factual
0, Factual
0, Factual
48, Factual
0, Factual
0, Factual
0, Factual
0, Factual
0, Factual
96, Factual
48, Factual
96, Factual
96, Factual
120, Factual
120, Factual
120, Factual
120, Factual
120, Factual
120, Factual
120, Factual
120, Factual
144, Factual
144, Factual
144, Factual
168, Factual
240, Factual
336, Factual
240, Factual
240, Factual
384, Factual
384, Factual
744, Factual
744, Factual
744, Factual
744, Factual
744, Factual
