event,time
0, Factual
0, Factual
0, Factual
0, Factual
-168, Factual
-168, Factual
0, Factual
0, Factual
0, Factual
0, Factual
0, Factual
0, Factual
0, Factual
0, Factual
0, Factual
0, Factual
0, Factual
168, Factual
168, Factual
168, Factual
168, Factual
168, Factual
120, Factual
120, Factual
120, Factual
120, Possible
120, Factual
120, Factual
120, Factual
120, Factual
168, Factual
168, Factual
120, Factual
120, Factual
120, Factual
120, Factual
120, Factual
120, Factual
120, Factual
120, Factual
120, Factual
120, Possible
120, Possible
168, Factual
168, Factual
132, Factual
132, Factual
132, Factual
132, Factual
132, Factual
132, Factual
132, Factual
132, Factual
168, Factual
168, Factual
168, Factual
168, Factual
168, Factual
168, Factual
168, Factual
168, Factual
