event,time
0, Factual
0, Factual
0, Factual
0, Factual
0, Factual
0, Factual
0, Factual
-144, Factual
0, Factual
0, Factual
0, Factual
0, Factual
0, Factual
0, Factual
72, Factual
72, Factual
72, Factual
72, Factual
168, Factual
168, Factual
168, Factual
168, Factual
168, Factual
168, Factual
168, Factual
360, Factual
168, Factual
192, Factual
360, Factual
240, Factual
240, Factual
240, Factual
336, Factual
336, Factual
336, Factual
336, Factual
336, Factual
360, Factual
360, Factual
360, Factual
-156, Factual
-156, Factual
-156, Factual
-156, Factual
-156, Factual
-156, Factual
-156, Factual
0, Factual
0, Factual
0, Factual
0, Factual
0, Factual
