event,time
0.0, Factual
0.0, Factual
0.0, Factual
0.0, Factual
0.0, Factual
0.0, Factual
0.0, Factual
0.0, Factual
0.0, Factual
0.13, Factual
0.13, Factual
13.5, Factual
120.0, Factual
120.0, Factual
18.0, Factual
18.0, Factual
18.0, Factual
18.0, Factual
23.0, Factual
23.0, Factual
23.0, Factual
23.0, Factual
23.0, Factual
23.0, Factual
23.0, Factual
23.0, Factual
23.0, Factual
0.48, Factual
5.5, Factual
5.5, Factual
13.5, Factual
120.0, Factual
-2.5, Factual
-2.5, Factual
-2.5, Factual
192.0, Factual
192.0, Factual
192.0, Factual
192.0, Factual
192.0, Factual
192.0, Factual
0.0, Factual
0.0, Factual
0.0, Factual
192.0, Factual
192.0, Factual
192.0, Factual
