event,time
0, Factual
0, Factual
-1300, Factual
-1300, Factual
-1300, Factual
-504, Factual
-504, Factual
-504, Factual
-504, Factual
-378, Factual
-378, Factual
0, Factual
0, Factual
0, Factual
0, Factual
0, Factual
0, Factual
0, Factual
0, Factual
0, Factual
0, Factual
0, Factual
0, Factual
0, Factual
0, Factual
0, Factual
0, Factual
0, Factual
0, Factual
0, Factual
0, Factual
336, Factual
336, Factual
336, Factual
336, Factual
336, Factual
336, Factual
336, Factual
336, Factual
336, Factual
336, Factual
336, Factual
336, Factual
336, Factual
336, Factual
336, Factual
336, Factual
336, Factual
672, Factual
672, Factual
672, Factual
672, Factual
672, Factual
336, Factual
336, Factual
672, Factual
672, Factual
