event,time
0, Factual
0, Factual
0, Factual
0, Factual
0, Factual
0, Factual
0, Factual
0, Factual
0, Factual
0, Factual
0, Factual
0, Factual
0, Factual
0, Factual
0, Factual
0, Factual
0, Factual
0, Factual
0, Factual
0, Factual
0, Factual
0, Factual
0, Factual
0, Factual
0, Factual
48, Factual
48, Factual
192, Factual
192, Factual
192, Factual
192, Factual
192, Factual
96, Factual
96, Factual
96, Factual
96, Factual
96, Factual
720, Factual
144, Factual
144, Factual
144, Factual
144, Factual
144, Factual
144, Factual
144, Factual
144, Factual
144, Factual
144, Factual
144, Factual
144, Factual
144, Factual
144, Factual
144, Factual
144, Factual
144, Factual
144, Factual
720, Factual
720, Factual
240, Factual
720, Factual
720, Factual
720, Factual
720, Factual
