event,time
0, Factual
0, Factual
-10080, Factual
-10080, Factual
0, Factual
0, Factual
-240, Factual
0, Factual
0, Factual
0, Factual
0, Factual
0, Factual
0, Factual
0, Factual
0, Factual
0, Factual
0, Factual
0, Factual
0, Factual
0, Factual
0, Factual
0, Factual
0, Factual
0, Factual
0, Factual
0, Factual
0, Factual
0, Factual
0, Factual
0, Factual
0, Factual
0, Factual
0, Factual
0, Factual
0, Factual
0, Factual
0, Factual
0, Factual
0, Factual
0, Factual
0, Factual
24, Possible
24, Possible
24, Possible
168, Factual
48, Factual
48, Factual
48, Factual
48, Factual
48, Factual
48, Factual
48, Factual
48, Factual
48, Factual
168, Factual
288, Factual
72, Factual
72, Factual
72, Factual
72, Factual
72, Factual
72, Factual
72, Factual
72, Factual
72, Factual
72, Factual
72, Factual
72, Factual
168, Factual
168, Factual
168, Factual
168, Factual
96, Factual
96, Factual
96, Factual
120, Possible
336, Factual
336, Factual
336, Factual
408, Factual
408, Factual
576, Factual
576, Factual
576, Factual
576, Factual
576, Factual
576, Factual
576, Factual
696, Factual
744, Factual
744, Factual
744, Factual
