event,time
0, Factual
0, Factual
0, Factual
0, Factual
0, Factual
0, Factual
0, Factual
0, Factual
0, Factual
0, Factual
0, Factual
48, Factual
48, Factual
48, Factual
48, Factual
48, Factual
48, Factual
48, Factual
48, Factual
48, Factual
240, Factual
240, Factual
48, Factual
48, Factual
48, Factual
48, Factual
48, Factual
48, Factual
48, Factual
48, Factual
48, Factual
48, Factual
48, Factual
48, Factual
48, Factual
48, Factual
48, Factual
48, Factual
48, Factual
48, Factual
48, Factual
48, Factual
48, Factual
240, Factual
144, Factual
240, Factual
240, Factual
240, Factual
78, Factual
78, Factual
90, Factual
138, Factual
144, Factual
48, Factual
240, Factual
240, Factual
240, Factual
120, Factual
120, Factual
144, Factual
144, Factual
144, Factual
240, Factual
240, Factual
240, Factual
240, Factual
336, Factual
240, Factual
120, Factual
240, Factual
240, Factual
480, Factual
600, Factual
768, Factual
768, Factual
1296, Factual
1296, Factual
