event,time
0, Factual
0, Factual
-10512, Factual
0, Factual
0, Factual
0, Factual
0, Factual
0, Factual
0, Factual
0, Factual
0, Factual
0, Factual
0, Factual
0, Factual
0, Factual
-24, Factual
0, Factual
-12, Factual
0, Factual
-12, Factual
-12, Factual
0, Factual
-12, Factual
0, Factual
-12, Factual
0, Factual
-6, Factual
0, Factual
0, Factual
0, Factual
-6, Factual
-6, Factual
0, Factual
1, Factual
1, Factual
1, Factual
0, Factual
0, Factual
0, Factual
0, Factual
1, Factual
1, Factual
2, Factual
2, Factual
2, Factual
2, Factual
2, Factual
2, Factual
2, Factual
2, Factual
2, Factual
50, Factual
50, Factual
50, Factual
50, Factual
50, Factual
50, Factual
50, Factual
