event,time
0, Factual
0, Factual
0, Factual
0, Factual
0, Factual
0, Factual
0, Factual
-10, Factual
-10, Factual
24, Factual
48, Factual
48, Factual
48, Factual
48, Factual
48, Factual
48, Factual
48, Factual
48, Factual
48, Factual
48, Factual
240, Factual
240, Factual
240, Factual
240, Factual
240, Factual
240, Factual
240, Factual
240, Factual
240, Factual
240, Factual
240, Factual
240, Factual
240, Factual
240, Factual
240, Factual
240, Factual
240, Factual
240, Factual
240, Factual
240, Factual
240, Factual
240, Factual
240, Factual
240, Factual
240, Factual
264, Factual
264, Factual
