event,time
0.0, Factual
0.0, Factual
0.0, Factual
0.0, Factual
0.0, Factual
-840.0, Factual
-840.0, Factual
-840.0, Factual
-840.0, Factual
-840.0, Factual
-840.0, Factual
-840.0, Factual
-840.0, Factual
-672.0, Factual
-672.0, Factual
-672.0, Factual
0.0, Factual
-48.0, Factual
-24.0, Factual
-24.0, Factual
-24.0, Factual
-24.0, Factual
0.0, Factual
0.0, Factual
0.0, Factual
0.0, Factual
0.0, Factual
0.0, Factual
0.0, Factual
0.0, Factual
0.0, Factual
0.0, Factual
0.0, Factual
0.0, Factual
0.0, Factual
0.0, Factual
0.0, Factual
0.0, Factual
0.0, Factual
0.0, Factual
0.5, Factual
0.5, Factual
2.0, Factual
2.0, Factual
2.0, Factual
3.0, Factual
3.0, Factual
3.0, Factual
3.0, Factual
3.0, Factual
