event,time
0, Factual
0, Factual
0, Factual
0, Factual
0, Factual
0, Factual
0, Factual
0, Factual
0, Factual
0, Factual
0, Factual
0, Factual
0, Factual
0, Factual
0, Factual
0, Factual
0, Factual
0, Factual
0, Factual
0, Factual
0, Negated
0, Factual
0, Factual
0, Factual
0, Factual
0, Factual
0, Factual
0, Factual
0, Factual
0, Factual
0, Factual
0, Factual
24, Factual
24, Factual
24, Factual
24, Factual
168, Factual
168, Factual
24, Factual
168, Factual
48, Factual
48, Factual
48, Factual
48, Factual
168, Factual
168, Factual
72, Factual
240, Factual
240, Factual
240, Factual
240, Factual
240, Factual
240, Factual
288, Factual
288, Negated
288, Negated
288, Negated
288, Negated
288, Negated
288, Negated
240, Factual
240, Factual
240, Factual
240, Factual
240, Factual
240, Factual
240, Factual
240, Factual
240, Factual
240, Factual
240, Factual
240, Factual
288, Factual
264, Factual
264, Factual
264, Factual
264, Factual
264, Factual
288, Factual
720, Factual
720, Factual
720, Factual
