event,time
0, Factual
0, Factual
0, Factual
0, Factual
0, Factual
0, Factual
0, Factual
0, Factual
0, Factual
0, Factual
0, Factual
0, Factual
0, Factual
0, Factual
0, Factual
0, Factual
0, Factual
0, Factual
336, Factual
336, Factual
336, Factual
336, Factual
336, Factual
336, Factual
168, Factual
168, Factual
0, Factual
168, Factual
168, Factual
168, Factual
168, Factual
168, Factual
168, Factual
168, Factual
336, Factual
192, Factual
168, Factual
168, Factual
168, Factual
144, Factual
240, Factual
264, Factual
192, Factual
336, Factual
336, Factual
336, Factual
336, Factual
336, Factual
336, Factual
336, Factual
336, Factual
336, Factual
360, Factual
0, Factual
0, Factual
168, Factual
168, Factual
336, Factual
336, Factual
336, Factual
336, Factual
336, Factual
336, Factual
336, Factual
