event,time
41 years old ,0.0
    woman ,0.0
    followed up in the outpatient clinic for menorrhagia ,0.0
    no significant medical history ,0.0
    no significant surgical history ,0.0
    no significant social history ,0.0
    no significant family history ,0.0
    drug allergy to amoxicillin ,0.0
    presented to the outpatient clinic for menorrhagia ,-103248.0
    presented to the outpatient clinic for dysmenorrhea ,-103248.0
    managed with tranexamic acid ,-103248.0
    managed with mefenamic acid ,-103248.0
    managed with iron supplements ,-103248.0
    regular ultrasound pelvis done every 6 months ,-103248.0
    normal endometrial thickness ,-103248.0
    normal ovaries ,-103248.0
    stable adenomyoma (4.5 cm) ,-103248.0
    on regular follow-up ,-103248.0
    symptom of heavy menstrual flow worsened ,-103248.0
    requiring multiple hospital admissions for blood transfusions ,-103248.0
    requiring multiple hospital admissions for intravenous iron infusion ,-103248.0
    levonorgestrel-releasing IUD (Mirena) inserted on three occasions ,-103248.0
    expelled soon after insertion ,-103248.0
    trial of norethisterone ,-103248.0
    developed palpitations ,-103248.0
    offered definite surgical treatment with total hysterectomy bilateral salpingectomy ,-103248.0
    decided to proceed with the operation ,0.0
    total laparoscopic hysterectomy bilateral salpingectomy (TLHBS) ,0.0
"    adenomyotic, 12-week size uterus ",0.0
    normal tubes ,0.0
    normal ovaries ,0.0
    specimen retrieved vaginally ,0.0
    estimated blood loss of 200 mL ,0.0
    TLHBS completed uneventfully ,0.0
    retrieval of the specimen difficult due to bulky and globular uterus ,0.0
    adenomyotic uterus 'cored' with tissue scissors ,0.0
    manipulated forward and backward into the abdominal cavity and vagina ,0.0
    mild chronic endocervicitis in the cervix ,0.0
    benign findings (leiomyoma and adenomyosis) ,0.0
    recovering well ,24.0
    ambulating independently ,24.0
    on soft diet ,24.0
    developed fever ,48.0
    developed epigastric discomfort ,48.0
    developed nausea ,48.0
    developed diarrhea ,48.0
    CT abdomen and pelvis performed ,72.0
    fluid collection superior to the bladder ,72.0
    symptoms not improving despite escalating antibiotic regimen ,120.0
    symptoms worsened ,120.0
    became unwell with high-grade temperatures ,120.0
    developed abdominal bloating ,120.0
    developed epigastric pain ,120.0
    developed vomiting ,120.0
    developed watery green stools ,120.0
    intra-abdominal drain inserted under ultrasound guidance ,168.0
    fluid collection superior to the bladder drained ,168.0
    green-debris-laden fluid drained ,168.0
    fluid culture grew Candida ,168.0
    immunocompromised state screen negative ,168.0
    bowel injury screen negative ,168.0
    symptoms resolved after intravenous fluconazole ,240.0
    drain removed ,240.0
    discharged home ,288.0
    oral antibiotics (ciprofloxacin and metronidazole) ,288.0
    fluconazole to complete for 2 weeks ,288.0
    repeat scans in 4 weeks showed marked reduction in collection ,672.0
    CT abdomen and pelvis revealing the collection (predrainage) ,72.0
    CT abdomen and pelvis image at 4-week follow-up ,672.0
    HIV screen non-reactive ,168.0
    DM screen HbA1c 4.9% ,168.0
    blood culture no bacterial growth ,168.0
    urine culture no bacterial growth ,168.0
    stool culture no Salmonella ,168.0
    stool culture no Shigella ,168.0
    stool culture no Campylobacter ,168.0
    stool culture no Vibrio species isolated ,168.0
    stool culture no Clostridium difficile isolated ,168.0
    stool microscopy no ova ,168.0
    stool microscopy no cysts ,168.0
    stool microscopy no trophozoites ,168.0
    stool microscopy no parasites seen ,168.0
    fluid culture Candida albicans ,168.0
    Gram stain smear blastoconidia with pseudohyphae ,168.0
