event,time
85 years old , 0\
    male , 0\
    type 2 diabetes mellitus , 0\
    hypertension , 0\
    furosemide , 0\
    hydralazine , 0\
    β-blocker , 0\
    dyslipidemia , 0\
    iron deficiency anemia , 0\
    ferrous sulphate , 0\
    chronic kidney disease , 0\
    dementia , 0\
    reduced oral intake , -168\
    recurrent vomiting , -168\
    decreased level of consciousness , -168\
    severely dehydrated , 0\
    hypotensive (92/58) , 0\
    mildly tachypneic (20) , 0\
    heart rate of 87 , 0\
    Glasgow coma scale of 11 , 0\
    melena , 0\
    leukocytosis (12 × 10^9) , 0\
    low hemoglobin (12.3 g/dL) , 0\
    high C-reactive protein (106 mg/L) , 0\
    high urea (53 mmol/L) , 0\
    acute kidney injury , 0\
    chronic kidney disease , 0\
    elevated lactate (4.6 mmol/L) , 0\
    elevated procalcitonin (4.88 ng/mL) , 0\
    urinary tract infection , 0\
    admitted to intensive care unit , 0\
    severe sepsis , 0\
    secondary to urinary tract infection , 0\
    acute on top of chronic kidney injury , 0\
    upper gastrointestinal bleeding , 0\
    hemoglobin dropped to 9.7 g/dL , 48\
    hiatus hernia , 0\
    Hill's classification grade 4 , 0\
    7-mm sessile polyp , 0\
    Paris classification 0-Is , 0\
    polyp removed by snaring , 0\
    extensive gray to black speckles on gastric corpus , 0\
    duodenal pseudomelanosis , 0\
    gastric pseudomelanosis , 0\
    intact lining epithelium , 0\
    preserved architecture , 0\
    brownish-black pigment-laden macrophages , 0\
    Perl's Prussian blue stain positive , 0\
    iron deposition confirmed , 0\
    pseudomelanosis diagnosis , 0\
    duodenal polyp hyperplastic , 0\
    urosepsis managed with antibiotics , 0\
    kidney injury managed conservatively , 0\
    intravenous fluids , 0\
    supportive measures , 0\
    clinical improvement , 120\
    transferred to wards , 120\
    renal function back to baseline , 288\
    septic markers improved , 288\
    discharged home , 288\
    full recovery , 288\
    melena , 0\
    drop in hemoglobin , 48\
    esophagogastroduodenoscopy , 0\
    pseudomelanosis incidental finding , 0\
    no relation to upper gastrointestinal bleeding , 0\
    no long-term sequelae , 0\
    clinically insignificant , 0\
    charcoal ingestion , 0\
    ferrous sulfide , 0\
    hemosiderin , 0\
    lipofuscin , 0\
    pseudomelanin deposition , 0\
    calcium deposition , 0\
    magnesium deposition , 0\
    differential diagnosis excluded , 0\
    malignant melanoma excluded , 0\
    brown bowel syndrome excluded , 0\
    hemosiderosis excluded , 0\
    hemochromatosis excluded , 0\
    Masson-Fontana stain not done , 0\
    ethical approval obtained , 0\
    no conflict of interest , 0\
    no funding received , 0\
    case report drafted , 0\
    literature review , 0\
    critical revision , 0\
    editing , 0\
    final approval , 0\
    data available , 0\
    histopathology images provided , 0\
    figures included , 0\
    table included , 0\
    informed consent obtained , 0\
    IRB approval , 0\
    references cited , 0\
    authors acknowledged , 0\
    figures descriptions provided , 0\
    differential diagnosis table , 0\
    differential diagnosis characteristics , 0\
    organs involved , 0\
    histopathology findings , 0\
    metastatic melanoma , 0\
    gastric siderosis , 0\
    brown bowel syndrome , 0\
    melanosis coli , 0\
    chronic constipation , 0\
    laxatives use , 0\
    dark mucosal staining , 0\
    malignant melanoma , 0\
    hemosiderosis , 0\
    hemochromatosis , 0\
    iron supplementation , 0\
    vitamin E deficiency , 0\
    malabsorption syndromes , 0\
    celiac disease , 0\
    Crohn's disease , 0\
    post-gastric bypass , 0\
    alcohol abuse , 0\
    lipofuscin-like pigment deposits , 0\
    smooth muscle cells , 0\
    muscularis mucosa , 0\
    muscularis propria , 0\
    cytological atypia , 0\
    increased nuclear cytoplasmic ratio , 0\
    enlarged hyperchromic nuclei , 0\
    prominent nucleoli , 0\
    frequent mitoses , 0\
    immunohistochemical stains , 0\
    Melan-A , 0\
    S100 , 0\
    HMB45 , 0\
    SOX-10 , 0\
    yellow-brown hemosiderin , 0\
    stains positive for iron , 0\
    alcohol-related liver disease , 0\
    repeated blood transfusion , 0\
    primary skin melanoma , 0\
    multiple flat or polypoid lesions , 0\
    GI tract involvement , 0\
    dark-blackish discoloration , 0\
    primary condition identified , 0\
    detailed history taken , 0\
    vitamin E deficiency , 0\
    alcohol abuse , 0\
    chronic constipation , 0\
    long-term laxatives use , 0\
    melanosis coli , 0\
    benign condition , 0\
    histopathological examination , 0\
    confirmation of diagnosis , 0\
    exclusion of metastatic melanoma , 0\
    incidental finding , 0\
    critically ill , 0\
    upper gastrointestinal bleeding , 0\
    melena , 0\
    hemoglobin drop , 48\
    sepsis managed , 0\
    culture-guided antibiotics , 0\
    conservative management , 0\
    intravenous fluids , 0\
    supportive measures , 0\
    clinical improvement , 120\
    transfer to wards , 120\
    renal function recovery , 288\
    septic markers improvement , 288\
    discharge after 12 days , 288\
    full recovery , 288\
    pseudomelanosis linked to chronic kidney disease , 0\
    diabetes mellitus , 0\
    hypertension , 0\
    ferrous sulphate , 0\
    hydralazine , 0\
    furosemide , 0\
    β-blockers , 0\
    rare endoscopic finding , 0\
    speckled dark pigmentations , 0\
    lamina propria macrophages , 0\
